id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7245,15591528,Yobachi,598,France,Male,37.0,7,0.0,1,1.0,0.0,81481.29,0
7246,15650018,Chen,550,France,Female,57.0,9,154100.3,1,1.0,0.0,11426.7,1
7247,15616365,Obiuto,571,France,Male,31.0,2,0.0,2,0.0,1.0,28045.77,0
7248,15574331,Alexeeva,591,Germany,Female,62.0,3,118233.81,1,0.0,1.0,24765.53,1
7249,15641585,Anenechukwu,663,France,Male,40.0,3,128389.12,2,0.0,1.0,166310.82,1
7250,15794448,Hsu,595,Germany,Female,36.0,5,139561.04,1,1.0,1.0,60729.72,1
7251,15730360,Whitehead,587,France,Male,35.0,7,0.0,3,1.0,1.0,53387.9,0
7252,15798749,Davidson,712,Germany,Female,43.0,3,152063.59,2,0.0,1.0,97910.06,0
7253,15611409,Sun,676,France,Male,35.0,0,0.0,2,0.0,0.0,139911.58,0
7254,15782756,Chin,675,Germany,Male,39.0,2,121588.43,2,1.0,0.0,67749.67,0
7255,15777076,Chigolum,713,Germany,Male,36.0,4,122552.34,1,1.0,1.0,69428.79,0
7256,15636423,Nwokezuike,595,France,Male,31.0,5,0.0,2,1.0,1.0,121428.4,0
7257,15580366,Martin,517,France,Female,48.0,2,0.0,1,1.0,0.0,172665.21,1
7258,15683956,Onwughara,828,France,Male,42.0,7,81525.93,1,1.0,1.0,53949.4,0
7259,15740602,Boyle,674,Germany,Female,32.0,8,111568.01,2,0.0,1.0,22026.18,0
7260,15772574,Hsueh,744,Germany,Male,39.0,1,123917.5,1,1.0,1.0,85890.65,0
7261,15783026,Chin,743,Germany,Male,30.0,9,119565.92,2,1.0,1.0,7905.06,0
7262,15576945,Chiu,648,Germany,Female,47.0,6,63663.94,1,1.0,0.0,64375.5,1
7263,15705890,Kuo,557,France,Female,35.0,3,0.0,2,0.0,0.0,119969.99,0
7264,15796231,Moore,575,France,Male,42.0,6,0.0,2,1.0,1.0,88815.25,0
7265,15793331,T'ao,639,Spain,Male,37.0,6,0.0,2,1.0,1.0,141180.66,0
7266,15697214,Korovin,686,Spain,Female,36.0,2,0.0,2,1.0,1.0,152979.14,0
7267,15781530,Hsieh,644,France,Female,21.0,2,0.0,2,1.0,1.0,155782.89,0
7268,15627203,Aitken,684,France,Female,42.0,1,131889.59,1,1.0,1.0,128528.52,0
7269,15654611,Parry,698,Germany,Male,25.0,8,81732.88,2,0.0,0.0,136497.28,0
7270,15602751,Ku,592,France,Male,45.0,7,153545.11,1,1.0,1.0,74320.75,1
7271,15625141,Ogbonnaya,710,Spain,Male,37.0,6,0.0,2,1.0,0.0,167032.49,0
7272,15681316,Tsai,724,France,Female,35.0,1,0.0,2,1.0,1.0,63717.49,0
7273,15585888,Nwokeocha,553,Spain,Female,48.0,3,0.0,1,0.0,1.0,30730.95,1
7274,15802758,Tien,709,France,Male,37.0,3,135643.21,2,1.0,1.0,74637.84,0
7275,15641640,Hsiao,681,France,Male,67.0,7,0.0,2,1.0,1.0,163714.92,0
7276,15723654,Onyeorulu,775,France,Male,33.0,5,92347.94,1,0.0,0.0,173432.83,0
7277,15656592,Liu,689,Germany,Female,45.0,7,104449.8,1,0.0,1.0,140579.17,1
7278,15746076,T'ien,679,France,Male,34.0,9,0.0,2,1.0,0.0,161574.19,0
7279,15620579,Hsiung,635,Spain,Male,35.0,6,73218.89,1,1.0,1.0,155743.48,0
7280,15690772,Munro,634,Germany,Female,39.0,3,109387.9,2,1.0,1.0,155721.15,0
7281,15648800,H?,678,France,Male,45.0,2,0.0,2,1.0,1.0,61961.57,0
7282,15776850,Nnonso,545,France,Male,32.0,2,0.0,1,1.0,1.0,57802.62,0
7283,15681332,Teng,683,France,Female,46.0,5,0.0,2,0.0,0.0,107876.2,0
7284,15632551,Hs?eh,579,France,Female,39.0,5,121581.56,2,1.0,1.0,141798.72,0
7285,15718245,Pirozzi,730,France,Male,38.0,1,0.0,1,1.0,1.0,126592.01,1
7286,15671293,Holden,679,France,Male,42.0,4,0.0,2,1.0,1.0,27644.79,0
7287,15644280,Udegbunam,652,France,Male,53.0,8,0.0,1,0.0,0.0,10828.78,1
7288,15748797,Bage,675,France,Male,25.0,7,0.0,2,1.0,0.0,141175.09,0
7289,15653857,Yuryeva,614,France,Female,38.0,9,113625.93,1,1.0,0.0,177784.68,0
7290,15606915,Ugorji,775,Germany,Male,44.0,4,96553.52,2,1.0,1.0,143952.24,0
7291,15636024,P'eng,697,France,Male,35.0,6,122028.65,1,1.0,0.0,159830.58,0
7292,15745804,Walker,685,Spain,Male,37.0,8,0.0,2,1.0,1.0,117031.2,0
7293,15774536,He,607,Spain,Female,32.0,6,0.0,2,1.0,1.0,196062.01,0
7294,15678427,Genovese,696,Germany,Female,41.0,3,121558.46,2,1.0,1.0,5983.7,0
7295,15672409,Chiekwugo,659,Spain,Male,31.0,9,143566.01,1,1.0,0.0,102758.28,0
7296,15694556,Roberts,710,France,Male,42.0,7,0.0,2,1.0,0.0,169921.11,0
7297,15785563,L?,521,Spain,Female,42.0,2,0.0,2,0.0,1.0,102930.57,0
7298,15648047,Kao,686,France,Male,29.0,5,0.0,2,1.0,1.0,180890.4,0
7299,15581871,Hsia,676,Spain,Male,31.0,2,0.0,1,1.0,0.0,143859.28,0
7300,15813412,Ch'ien,690,Germany,Male,40.0,8,72835.56,1,1.0,0.0,103379.31,1
7301,15705001,Ch'in,595,France,Female,31.0,9,91286.54,1,0.0,0.0,159808.95,0
7302,15602844,H?,686,France,Male,40.0,9,0.0,1,1.0,1.0,141426.78,0
7303,15679743,Manna,548,France,Male,45.0,4,0.0,2,0.0,0.0,91673.2,0
7304,15651943,Onyemere,604,France,Male,31.0,3,0.0,2,1.0,1.0,94951.27,0
7305,15641674,Hsia,681,Spain,Male,29.0,7,0.0,2,1.0,1.0,171768.31,0
7306,15772479,Napolitano,648,France,Female,49.0,10,0.0,3,1.0,0.0,163563.07,1
7307,15601787,Chukwuebuka,571,France,Female,46.0,7,133050.32,1,0.0,1.0,169498.51,0
7308,15655875,Bage,698,France,Male,31.0,2,0.0,1,1.0,0.0,102528.28,0
7309,15767994,Chikezie,567,France,Female,37.0,6,139847.54,1,1.0,0.0,180327.8,0
7310,15693337,Trevisani,674,France,Female,64.0,1,0.0,1,1.0,0.0,57762.0,1
7311,15598044,Debellis,714,Spain,Female,71.0,3,0.0,2,1.0,1.0,152012.36,0
7312,15724428,Abel,670,France,Male,33.0,3,0.0,2,1.0,0.0,61581.2,0
7313,15621409,Endrizzi,496,France,Male,32.0,4,127845.83,1,0.0,1.0,66469.2,0
7314,15794253,Marsh,832,Spain,Female,46.0,6,138190.13,2,0.0,1.0,146511.2,0
7315,15582903,Greece,625,Germany,Male,49.0,5,128504.76,1,1.0,0.0,126812.63,1
7316,15603565,Iweobiegbunam,682,Spain,Male,55.0,4,133334.64,1,0.0,1.0,102640.52,0
7317,15637411,Tochukwu,749,France,Male,30.0,1,0.0,2,0.0,0.0,126551.65,1
7318,15603594,Chiebuka,729,France,Female,42.0,9,0.0,2,0.0,1.0,9087.81,0
7319,15800227,Gorman,553,Germany,Male,49.0,10,95556.31,1,1.0,0.0,182624.93,0
7320,15757911,Yefimova,758,Spain,Male,31.0,9,0.0,2,1.0,0.0,75578.67,0
7321,15636016,Wreford,588,France,Female,35.0,1,78737.61,1,1.0,0.0,13018.96,0
7322,15759955,Chidumaga,771,France,Male,46.0,8,81811.71,1,0.0,0.0,120531.19,0
7323,15790829,Hsieh,656,Germany,Female,45.0,6,117494.72,1,1.0,0.0,171452.02,1
7324,15774861,Ch'eng,543,France,Female,30.0,5,109941.56,1,1.0,1.0,60428.36,0
7325,15633870,Gell,651,France,Male,30.0,6,0.0,2,0.0,1.0,91366.42,0
7326,15611186,Niu,609,Spain,Male,37.0,1,0.0,2,1.0,1.0,139919.38,0
7327,15645942,Macleod,689,Spain,Male,28.0,2,0.0,2,0.0,0.0,164768.82,1
7328,15692761,Tuan,706,France,Male,34.0,1,0.0,2,1.0,1.0,54448.41,0
7329,15799186,Zaytseva,624,France,Female,38.0,8,0.0,2,1.0,0.0,95403.41,0
7330,15605037,Lu,812,France,Male,29.0,4,0.0,2,0.0,1.0,168023.6,0
7331,15605036,T'ang,599,France,Female,38.0,4,0.0,2,1.0,0.0,173844.01,0
7332,15808930,Chukwudi,717,Germany,Female,36.0,3,118098.62,1,0.0,0.0,193209.11,1
7333,15749727,Chukwufumnanya,829,France,Male,24.0,7,0.0,2,0.0,0.0,178458.86,0
7334,15647974,Chiemenam,631,France,Female,54.0,6,118742.74,1,1.0,1.0,1568.91,0
7335,15706061,Martin,637,Spain,Female,45.0,7,125849.41,1,1.0,0.0,180893.99,1
7336,15569266,Zikoranachidimma,756,Spain,Male,57.0,4,0.0,2,1.0,1.0,121212.09,0
7337,15645404,Reppert,643,France,Female,26.0,6,0.0,2,0.0,1.0,161519.77,0
7338,15572027,Olisaemeka,709,France,Male,31.0,4,153895.32,1,1.0,0.0,151733.43,0
7339,15592854,Niu,726,France,Male,35.0,4,109471.79,1,0.0,1.0,175161.05,1
7340,15690169,Hsia,678,France,Male,35.0,7,0.0,1,1.0,1.0,57553.02,0
7341,15690007,Ts'ui,434,France,Female,58.0,8,125801.03,2,0.0,1.0,60891.8,0
7342,15637593,Uspensky,613,France,Male,38.0,4,97560.16,1,1.0,1.0,130529.13,0
7343,15640507,Mazzanti,546,Spain,Female,48.0,2,127771.35,2,1.0,0.0,47139.44,1
7344,15624388,Henderson,619,Germany,Female,50.0,0,110148.49,1,0.0,1.0,56793.02,1
7345,15722061,Tuan,728,Germany,Female,35.0,5,113557.76,1,0.0,0.0,170622.49,1
7346,15787825,Griffiths,592,France,Male,26.0,4,0.0,1,1.0,0.0,21760.96,1
7347,15572547,McCardle,611,Spain,Male,33.0,3,0.0,2,1.0,1.0,164074.89,0
7348,15657342,Dawson,850,Germany,Male,33.0,4,147972.19,1,1.0,0.0,60708.72,0
7349,15781589,Onyemauchechukwu,726,Germany,Male,27.0,7,157780.69,1,1.0,1.0,72762.62,0
7350,15809836,Aksenov,595,Germany,Male,34.0,3,145537.47,2,1.0,1.0,160527.77,0
7351,15589348,Padovesi,652,Spain,Female,45.0,9,99886.13,2,0.0,1.0,44965.75,0
7352,15671640,Fiorentino,713,France,Male,32.0,4,0.0,2,1.0,1.0,136853.57,0
7353,15693877,She,646,Germany,Female,48.0,8,113811.85,2,0.0,0.0,189271.9,1
7354,15600992,Madukaego,652,France,Male,36.0,5,0.0,2,1.0,1.0,151314.98,0
7355,15734565,Onyemere,644,France,Male,51.0,7,0.0,2,1.0,0.0,187943.6,1
7356,15644280,Udegbunam,644,France,Male,45.0,9,138825.19,1,0.0,0.0,10828.78,0
7357,15569423,Liao,485,France,Male,26.0,7,0.0,2,1.0,1.0,121872.51,0
7358,15574543,Ts'ui,634,France,Female,26.0,1,0.0,2,1.0,1.0,86460.28,0
7359,15642710,Pisano,656,France,Female,46.0,8,0.0,2,1.0,1.0,186778.89,0
7360,15681048,Gadsden,625,Spain,Male,28.0,1,0.0,2,1.0,1.0,72678.92,0
7361,15764174,Lucciano,652,France,Female,28.0,7,0.0,2,1.0,1.0,100862.36,0
7362,15793901,K?,683,France,Female,50.0,8,0.0,1,1.0,1.0,91903.9,1
7363,15735572,Mickey,629,France,Male,69.0,8,0.0,1,1.0,0.0,157097.09,0
7364,15779589,Teng,773,France,Female,33.0,10,141786.46,1,1.0,0.0,171763.87,0
7365,15698703,Calabresi,845,France,Female,49.0,9,0.0,2,1.0,0.0,122763.95,0
7366,15679760,Li,554,France,Female,44.0,6,75915.4,1,1.0,0.0,88980.48,1
7367,15806360,Pirozzi,646,France,Female,32.0,1,92867.21,2,1.0,1.0,92826.96,0
7368,15702984,Ch'iu,605,France,Female,32.0,7,84719.98,1,1.0,1.0,58854.38,0
7369,15569120,White,662,France,Male,45.0,7,0.0,2,1.0,0.0,27886.0,0
7370,15679693,Fang,644,France,Male,33.0,6,88294.6,1,1.0,0.0,66979.06,0
7371,15599211,Findlay,709,France,Male,33.0,9,0.0,2,0.0,1.0,158027.57,0
7372,15699340,Okorie,627,Spain,Male,37.0,7,0.0,2,1.0,1.0,61240.87,0
7373,15666030,Hsia,607,Spain,Female,24.0,9,0.0,2,1.0,1.0,176713.73,0
7374,15663386,Black,652,Spain,Male,39.0,8,0.0,2,1.0,0.0,63833.09,0
7375,15726046,Humphreys,781,France,Female,35.0,3,92526.15,2,1.0,0.0,173837.54,0
7376,15792660,Hsia,711,Spain,Female,29.0,4,0.0,2,1.0,1.0,199378.58,0
7377,15649858,Sims,676,Spain,Male,54.0,4,0.0,1,0.0,0.0,119817.19,0
7378,15781530,Hsieh,812,France,Male,33.0,8,0.0,1,0.0,0.0,168023.6,0
7379,15629133,Black,579,France,Female,35.0,6,0.0,2,1.0,0.0,126838.7,0
7380,15565878,Bates,631,Spain,Male,47.0,6,0.0,1,0.0,1.0,197963.46,1
7381,15772262,Palerma,752,Spain,Male,33.0,5,92316.56,1,1.0,1.0,94449.24,0
7382,15807993,Fomina,479,France,Male,33.0,2,0.0,2,1.0,1.0,20555.21,0
7383,15778897,Dellucci,632,France,Female,38.0,1,138207.08,1,1.0,1.0,63747.51,0
7384,15769110,Stehle,627,France,Female,46.0,1,0.0,2,0.0,0.0,49707.85,0
7385,15754072,Palermo,677,France,Female,37.0,6,0.0,2,1.0,0.0,90878.97,0
7386,15654901,Trevisani,653,France,Male,33.0,5,0.0,2,1.0,1.0,123585.99,0
7387,15786308,Millar,695,Spain,Male,34.0,7,0.0,2,0.0,1.0,167058.75,0
7388,15571261,L?,638,France,Male,29.0,1,0.0,2,1.0,0.0,145537.97,0
7389,15753337,Lucciano,716,Spain,Male,33.0,0,128306.7,1,1.0,1.0,103921.43,0
7390,15743617,Chesnokova,655,France,Female,40.0,8,0.0,3,1.0,0.0,197529.23,1
7391,15781023,Ch'iu,637,Germany,Male,29.0,6,126433.59,2,1.0,1.0,172895.52,0
7392,15625824,Kornilova,823,Spain,Female,30.0,2,121345.88,2,1.0,1.0,41921.75,0
7393,15585867,Romani,435,Germany,Female,32.0,3,92041.87,1,1.0,0.0,43595.9,1
7394,15664170,Houghton,572,France,Male,25.0,1,57530.06,2,1.0,0.0,141918.52,0
7395,15578375,Farrell,628,Spain,Male,39.0,6,0.0,2,0.0,1.0,134441.6,0
7396,15696175,Echezonachukwu,732,France,Male,35.0,9,0.0,1,1.0,0.0,51695.41,1
7397,15809309,Wright,540,Spain,Male,34.0,9,151732.57,1,1.0,1.0,75664.57,0
7398,15809823,Cremonesi,631,Spain,Female,45.0,5,0.0,2,1.0,1.0,103726.71,0
7399,15696902,Ebelegbulam,594,France,Male,26.0,4,0.0,2,0.0,1.0,112442.86,0
7400,15803816,Iadanza,709,Spain,Female,42.0,9,0.0,2,1.0,0.0,74850.97,0
7401,15580912,Onwuamaeze,583,Germany,Male,23.0,2,100315.1,2,1.0,1.0,81298.09,0
7402,15674929,Nnamutaezinwa,710,France,Female,30.0,5,0.0,2,0.0,0.0,64872.33,0
7403,15703543,Ts'ai,636,France,Male,44.0,4,82715.64,1,1.0,1.0,38960.59,0
7404,15684556,T'an,641,Spain,Male,49.0,7,0.0,2,1.0,1.0,102665.88,0
7405,15650545,Chinomso,821,France,Female,30.0,0,116747.67,1,1.0,1.0,97675.48,0
7406,15793317,Hale,547,Spain,Male,46.0,7,141287.15,1,0.0,1.0,118142.79,1
7407,15654519,Chia,648,Germany,Male,34.0,7,72945.34,1,1.0,0.0,823.36,1
7408,15606849,Zikoranachidimma,721,France,Female,37.0,3,65253.07,2,1.0,1.0,72929.96,0
7409,15585888,Nwokeocha,554,Spain,Female,43.0,3,0.0,1,0.0,1.0,30730.95,1
7410,15715047,Nwokezuike,542,Germany,Male,31.0,6,140745.33,2,1.0,1.0,187834.91,0
7411,15644878,Tien,627,France,Male,44.0,9,0.0,1,1.0,0.0,64421.02,1
7412,15693817,K'ung,636,Germany,Male,48.0,8,119492.4,1,1.0,1.0,131827.98,1
7413,15756465,Chukwuemeka,592,France,Male,31.0,7,134208.97,1,1.0,1.0,182692.9,0
7414,15644882,Watson,557,Germany,Female,36.0,9,78249.53,1,1.0,0.0,136934.91,0
7415,15638068,Thompson,554,France,Male,32.0,7,153137.74,1,0.0,0.0,67926.18,0
7416,15778861,Robertson,579,Spain,Male,33.0,3,0.0,2,1.0,0.0,136259.65,0
7417,15605986,Onyekachukwu,549,France,Male,38.0,1,0.0,2,0.0,1.0,148035.16,0
7418,15567013,Chukwujekwu,605,France,Male,34.0,5,100912.53,2,0.0,1.0,181429.87,0
7419,15742332,T'ien,616,France,Male,32.0,3,0.0,2,1.0,0.0,177637.06,0
7420,15793049,Chinwendu,803,Germany,Female,54.0,5,122552.34,1,0.0,0.0,179964.55,1
7421,15792781,Tien,744,Germany,Female,32.0,6,145737.03,1,1.0,1.0,184976.48,0
7422,15627697,Yobachukwu,773,France,Female,32.0,3,102980.15,2,0.0,0.0,127506.76,1
7423,15794949,T'ien,850,France,Female,49.0,9,0.0,1,0.0,1.0,176884.76,1
7424,15662901,Hu,679,France,Male,38.0,5,0.0,1,1.0,0.0,61324.87,0
7425,15603840,Fiorentino,719,Germany,Male,54.0,6,142905.57,1,0.0,1.0,65864.4,1
7426,15591747,Rossi,777,France,Male,32.0,1,0.0,2,0.0,1.0,129576.99,0
7427,15766575,Lo,703,France,Female,35.0,8,132446.08,1,1.0,0.0,187826.11,0
7428,15802487,Hsiung,706,France,Female,34.0,9,0.0,2,1.0,1.0,130866.95,0
7429,15762268,Baresi,793,France,Female,39.0,9,0.0,2,0.0,1.0,61324.87,0
7430,15771086,Nnaife,646,France,Female,39.0,1,0.0,2,1.0,0.0,55725.04,0
7431,15568006,Lucchesi,637,France,Male,33.0,4,156001.68,1,1.0,1.0,151623.71,0
7432,15771636,Marshall,793,Spain,Male,36.0,8,0.0,1,1.0,1.0,148993.47,0
7433,15629133,Black,500,France,Male,39.0,7,0.0,2,1.0,0.0,19842.22,0
7434,15741865,Onyekachi,694,Spain,Male,34.0,2,0.0,2,1.0,1.0,51820.41,0
7435,15740160,Genovesi,794,France,Male,44.0,3,85227.84,1,0.0,1.0,85869.89,1
7436,15581237,Cawood,672,France,Female,51.0,7,174400.36,1,0.0,0.0,42693.65,1
7437,15674537,Hsia,599,France,Female,48.0,1,0.0,1,0.0,0.0,158891.02,1
7438,15779913,Lo,679,Germany,Male,35.0,5,110837.73,1,1.0,0.0,176858.5,0
7439,15792489,Wang,637,France,Male,39.0,1,0.0,2,0.0,1.0,121821.16,0
7440,15758606,Yamamoto,738,France,Male,54.0,4,0.0,2,0.0,1.0,55725.04,0
7441,15604515,Ukaegbunam,724,Germany,Female,30.0,8,133040.24,2,1.0,1.0,173576.6,0
7442,15665956,Ch'iu,765,Spain,Female,32.0,10,99097.36,1,1.0,0.0,140934.78,0
7443,15703778,Hughes,668,Germany,Male,40.0,3,134446.04,3,0.0,1.0,111249.62,1
7444,15776743,Brazenor,567,France,Female,42.0,5,111099.88,1,1.0,1.0,59961.97,0
7445,15573730,Fiorentino,673,Spain,Male,36.0,7,0.0,1,0.0,0.0,59207.41,0
7446,15708063,Hsieh,584,Germany,Male,46.0,10,111760.4,2,1.0,0.0,105732.9,0
7447,15574783,Hsing,850,Germany,Female,40.0,7,116968.91,2,1.0,0.0,149188.41,1
7448,15772337,Lawrence,687,Germany,Female,49.0,0,153855.52,1,1.0,1.0,180862.26,0
7449,15591915,Frolov,533,France,Female,39.0,1,0.0,2,0.0,0.0,73669.94,0
7450,15790717,Ch'en,674,Germany,Male,59.0,9,125785.23,1,0.0,0.0,172450.04,1
7451,15755978,Tseng,715,France,Female,33.0,1,0.0,2,1.0,0.0,195209.4,0
7452,15684958,Iheanacho,726,France,Female,35.0,2,0.0,2,1.0,0.0,75578.67,0
7453,15654060,Johnston,653,France,Female,41.0,3,0.0,2,0.0,0.0,75937.47,0
7454,15632291,Uren,692,France,Female,38.0,8,0.0,4,0.0,0.0,122922.94,0
7455,15770309,Ugochukwu,600,France,Male,38.0,6,0.0,2,1.0,1.0,126477.41,0
7456,15752846,McElhone,578,France,Female,45.0,1,129829.59,1,0.0,1.0,52323.62,0
7457,15777873,Hsieh,624,France,Male,29.0,8,0.0,2,1.0,0.0,73679.59,0
7458,15779515,Chiemenam,627,Germany,Female,60.0,1,81677.81,1,0.0,0.0,131501.72,1
7459,15746737,Yudina,691,France,Male,35.0,1,155423.14,1,1.0,0.0,143628.31,0
7460,15612667,Li,693,France,Male,45.0,0,0.0,1,0.0,0.0,136377.21,0
7461,15775116,Anderson,549,Spain,Female,31.0,8,0.0,2,1.0,0.0,89040.61,0
7462,15768201,Ch'in,587,France,Female,34.0,4,0.0,1,1.0,1.0,598.4,0
7463,15641733,Hsieh,592,France,Male,36.0,9,131581.76,1,0.0,1.0,182076.97,0
7464,15742668,Pagnotto,713,France,Male,38.0,4,0.0,1,0.0,1.0,5597.94,0
7465,15637324,Kay,832,France,Female,28.0,7,0.0,2,0.0,0.0,5177.62,0
7466,15782566,Ch'eng,850,Germany,Female,33.0,2,107141.17,1,1.0,1.0,1408.68,0
7467,15657747,Zito,745,France,Female,32.0,10,0.0,2,0.0,1.0,179705.13,0
7468,15749300,Galkin,649,Spain,Female,55.0,1,0.0,1,0.0,0.0,181605.45,1
7469,15631873,Tuan,640,France,Male,41.0,6,0.0,2,1.0,1.0,101839.8,0
7470,15692761,Chiemela,706,Spain,Male,33.0,2,178056.54,2,0.0,1.0,38434.73,0
7471,15585985,Li Fonti,539,France,Male,36.0,8,0.0,2,1.0,0.0,176728.28,0
7472,15681115,Olisaemeka,683,Spain,Male,36.0,8,0.0,2,1.0,0.0,91903.9,0
7473,15709459,Lo,728,France,Female,63.0,4,0.0,1,1.0,1.0,173568.3,0
7474,15780386,P'eng,605,Spain,Female,36.0,4,148874.01,2,1.0,1.0,106024.02,0
7475,15792365,He,501,France,Female,44.0,4,142051.07,1,0.0,1.0,74940.5,0
7476,15744423,Cocci,669,France,Male,32.0,5,0.0,1,0.0,0.0,84872.66,1
7477,15675263,T'ien,762,France,Male,43.0,6,0.0,1,1.0,0.0,93718.16,1
7478,15747458,Onyinyechukwuka,841,Spain,Female,32.0,9,0.0,2,1.0,1.0,122433.09,0
7479,15703037,Mazzanti,562,France,Male,34.0,10,155973.88,1,0.0,1.0,167984.61,0
7480,15806922,Efremova,739,France,Male,50.0,4,0.0,1,1.0,0.0,7666.73,1
7481,15772781,Onyemauchechukwu,633,France,Female,28.0,0,81240.61,1,1.0,1.0,177614.17,0
7482,15802486,Oluchukwu,581,Germany,Male,40.0,4,66592.98,2,1.0,1.0,60774.46,0
7483,15685855,Ugochukwu,684,France,Male,54.0,1,114032.96,1,1.0,1.0,98840.95,0
7484,15659320,Onyemauchechukwu,594,Germany,Female,38.0,4,149363.02,2,0.0,0.0,92888.62,1
7485,15630402,Lucchesi,850,France,Male,21.0,2,0.0,2,1.0,1.0,110718.17,0
7486,15583548,Teng,651,France,Male,41.0,3,0.0,2,1.0,0.0,157071.18,0
7487,15629133,Black,579,France,Male,27.0,9,0.0,2,1.0,0.0,126838.7,0
7488,15764405,Y?an,540,France,Female,38.0,2,0.0,2,1.0,0.0,60533.96,0
7489,15680234,Kao,604,Spain,Female,49.0,6,0.0,1,0.0,0.0,81602.52,1
7490,15570002,Nwankwo,587,Spain,Female,32.0,9,125927.15,1,1.0,1.0,55775.52,0
7491,15666884,Maclean,521,France,Male,35.0,7,0.0,2,1.0,1.0,65632.33,0
7492,15809909,Teng,544,Spain,Male,36.0,3,0.0,2,1.0,0.0,180531.87,0
7493,15798890,T'ang,582,France,Female,43.0,8,0.0,2,1.0,0.0,143940.02,0
7494,15582090,Iroawuchi,684,Spain,Female,36.0,4,0.0,2,1.0,0.0,117038.96,0
7495,15743818,Rowley,748,Spain,Male,58.0,9,122330.7,2,1.0,1.0,124429.19,0
7496,15687094,Martin,772,France,Male,40.0,10,0.0,2,1.0,0.0,75832.53,0
7497,15591036,McEwan,667,France,Female,29.0,5,0.0,2,1.0,0.0,92865.56,0
7498,15775293,Kegley,627,France,Female,32.0,7,0.0,1,1.0,0.0,106851.7,1
7499,15680449,Hsing,431,Spain,Male,44.0,3,138843.7,1,1.0,0.0,37688.31,0
7500,15585945,Martin,591,France,Male,48.0,0,121063.42,1,1.0,1.0,89918.86,0
7501,15701175,White,713,France,Male,25.0,10,0.0,2,1.0,1.0,179526.67,0
7502,15631072,Schofield,609,Germany,Female,30.0,9,113914.17,2,1.0,0.0,132152.32,0
7503,15790757,Cody,619,France,Male,45.0,5,0.0,1,1.0,0.0,187925.75,0
7504,15646372,Outhwaite,637,Germany,Female,30.0,1,135842.89,1,1.0,1.0,183840.51,0
7505,15685314,Pugh,679,France,Male,66.0,8,103291.25,2,1.0,0.0,130664.79,0
7506,15686696,Brown,476,France,Male,37.0,8,0.0,2,1.0,0.0,55775.84,0
7507,15574551,Smith,653,France,Female,28.0,7,99575.23,2,1.0,1.0,28276.83,0
7508,15571476,Kelly,635,Spain,Male,38.0,0,0.0,2,0.0,1.0,158344.63,0
7509,15702561,Ch'ang,634,Germany,Female,34.0,1,107174.61,1,1.0,1.0,182531.74,0
7510,15677597,T'ang,679,Germany,Male,45.0,2,135041.36,1,1.0,0.0,130486.89,0
7511,15765266,Manna,732,Germany,Male,44.0,3,123760.68,1,1.0,0.0,71672.86,1
7512,15687959,Chia,593,Germany,Male,39.0,9,106022.0,1,1.0,0.0,62830.7,0
7513,15751412,Harvey,627,France,Male,25.0,1,114370.41,1,1.0,0.0,80410.68,0
7514,15609823,Yobachukwu,646,France,Male,32.0,3,0.0,1,0.0,1.0,167984.72,0
7515,15583850,Hsiung,627,Spain,Male,36.0,0,0.0,2,1.0,0.0,86912.35,0
7516,15769356,Walker,710,Germany,Female,29.0,2,117035.89,1,1.0,1.0,135077.01,0
7517,15580147,Chia,590,Germany,Female,52.0,4,161207.04,1,0.0,1.0,99844.84,1
7518,15715117,Martin,627,Germany,Male,46.0,2,106045.28,2,1.0,0.0,149814.71,1
7519,15792325,Chialuka,553,Spain,Male,34.0,8,116079.92,2,1.0,0.0,7905.06,0
7520,15710164,Nwachinemelu,635,Spain,Male,33.0,2,0.0,2,0.0,1.0,59249.83,0
7521,15641733,Mazzanti,648,Spain,Female,40.0,1,0.0,2,1.0,1.0,86935.08,0
7522,15781298,Hughes,808,France,Male,39.0,3,124216.93,1,0.0,1.0,171442.36,0
7523,15662532,Nnaife,731,France,Female,37.0,1,131691.33,1,0.0,1.0,126188.18,0
7524,15780498,Hs?,656,France,Female,40.0,8,0.0,2,1.0,1.0,51454.06,0
7525,15651740,Napolitani,525,France,Female,30.0,4,0.0,1,0.0,1.0,149195.44,0
7526,15603665,Longo,545,Spain,Female,26.0,7,0.0,2,1.0,0.0,17095.49,0
7527,15569526,Chu,745,Germany,Female,38.0,6,118546.7,2,1.0,1.0,52449.11,0
7528,15572374,Tretiakova,583,Spain,Male,41.0,3,0.0,2,1.0,1.0,47997.39,0
7529,15733581,Duncan,831,Germany,Male,32.0,8,80262.66,1,1.0,0.0,194867.78,0
7530,15751131,Nnamdi,700,France,Female,46.0,9,146652.19,1,1.0,1.0,183584.14,0
7531,15782390,Ozioma,558,Germany,Male,44.0,4,127980.32,2,1.0,0.0,74850.95,1
7532,15657537,Iqbal,564,France,Female,33.0,2,124555.17,2,1.0,1.0,173535.44,0
7533,15787196,T'ien,767,Spain,Male,42.0,2,0.0,1,1.0,1.0,105983.09,0
7534,15608406,Bergamaschi,633,France,Female,37.0,9,124053.03,1,1.0,1.0,66799.28,0
